id;cpgu_order;related_order
228851073;6520347;6520258
228840171;6520347;6520185
228862754;6520357;6520264
228861723;6520357;6520234
230479621;6520625;6553749
228858804;6520642;6520755
228858979;6520676;6520759
228858325;6520676;6520744
228855585;6520680;5923089
228858324;6520744;6520676
228858803;6520755;6520642
228858978;6520759;6520676
228878383;6520877;6521160
228884006;6520999;6521037
228883511;6520999;6521094
228884005;6521037;6520999
228875330;6521037;6521094
228883510;6521094;6520999
228875329;6521094;6521037
228878382;6521160;6520877
228894992;6521361;6521524
228894991;6521524;6521361
228900696;6521603;6521642
228900695;6521642;6521603
228904120;6521657;6521695
228904024;6521675;6521695
228904119;6521695;6521657
228904023;6521695;6521675
228905281;6521700;6521745
228903800;6521700;6521712
228903799;6521712;6521700
228905280;6521745;6521700
228958856;6521854;6522298
229015275;6521854;6523334
229057946;6521854;6524340
228998486;6521854;6523080
228934751;6521854;6521987
228978503;6521854;6522680
229035737;6521854;6523975
228953235;6521854;6522245
229016896;6521854;6523539
228934752;6521987;6521854
228967846;6522164;6522485
228953236;6522245;6521854
228957501;6522294;6522337
228961501;6522294;6522375
228958857;6522298;6521854
251322151;6522299;6971264
228957499;6522337;6522294
228991509;6522361;6432753
229072226;6522361;6452017
229072560;6522361;6452524
229130210;6522361;6525916
228983918;6522361;6485369
228961500;6522375;6522294
228967845;6522485;6522164
228980063;6522604;6522688
228979575;6522604;6522648
228979577;6522648;6522604
228978504;6522680;6521854
228980064;6522688;6522604
228996785;6522994;6523091
229021994;6522994;6523679
228998487;6523080;6521854
228996784;6523091;6522994
229003107;6523106;6523242
229030208;6523119;6523850
229030100;6523119;6523810
229002293;6523215;6523221
229002292;6523221;6523215
229003106;6523242;6523106
229027105;6523242;6523803
229007021;6523306;6523339
229010688;6523306;6523424
229015276;6523334;6521854
229010207;6523335;6523411
229008726;6523335;6523370
229007020;6523339;6523306
229008725;6523370;6523335
229010206;6523411;6523335
229010687;6523424;6523306
229016897;6523539;6521854
229021996;6523679;6522994
229055772;6523803;6524427
229027104;6523803;6523242
229030101;6523810;6523119
229030209;6523850;6523119
229039936;6523935;6524097
229034480;6523935;6523978
229035738;6523975;6521854
229034479;6523978;6523935
229039935;6524097;6523935
229055543;6524227;6524419
229057947;6524340;6521854
229055542;6524419;6524227
229055771;6524427;6523803
229057564;6524474;6491756
229061990;6524474;6524561
229061989;6524561;6524474
229076743;6524672;6524766
229080875;6524672;6524940
229069466;6524726;6055243
229076744;6524766;6524672
229101194;6524906;6525449
229101276;6524906;6525450
229080876;6524940;6524672
229078695;6524950;5012593
229115170;6525199;6525274
229115210;6525199;6525330
229091344;6525201;6525247
229091343;6525247;6525201
229093066;6525247;6525285
229115171;6525274;6525199
229093065;6525285;6525247
229094296;6525285;6525312
229094295;6525312;6525285
229098037;6525312;6525393
229115211;6525330;6525199
229101976;6525389;6525467
229099673;6525389;6525422
229098036;6525393;6525312
229100919;6525421;6525443
229099672;6525422;6525389
229102785;6525443;6525487
229100918;6525443;6525421
229101193;6525449;6524906
229101275;6525450;6524906
229104328;6525463;6525519
229106239;6525463;6525558
229101975;6525467;6525389
229102687;6525484;5519273
229103231;6525487;6525494
229102784;6525487;6525443
229103230;6525494;6525487
229104327;6525519;6525463
229106238;6525558;6525463
229111718;6525677;6519107
229130211;6525916;6522361
229212437;6526510;6527755
229279118;6526510;6529193
229190777;6526510;6527370
229172832;6526510;6526833
229223222;6526510;6528037
229147196;6526516;4536076
229247410;6526559;6528450
229162409;6526639;6526814
229162551;6526684;6526814
229162277;6526762;6526811
229162344;6526794;6526811
229162276;6526811;6526762
229162343;6526811;6526794
229162550;6526814;6526684
229162408;6526814;6526639
229172833;6526833;6526510
229172410;6527028;6527033
229172409;6527033;6527028
229173701;6527056;6527068
229173700;6527068;6527056
229174122;6527068;6527079
229179688;6527079;6527193
229174121;6527079;6527068
229179840;6527193;6527198
229179687;6527193;6527079
229179839;6527198;6527193
229180153;6527198;6527206
229180152;6527206;6527198
229190778;6527370;6526510
229212438;6527755;6526510
229216386;6527765;6527974
229207541;6527781;5658760
229216385;6527974;6527765
229223223;6528037;6526510
229249366;6528104;6528146
229249578;6528104;6528327
229223745;6528122;6471334
229249367;6528146;6528104
229249579;6528327;6528104
229241093;6528386;6528497
229238080;6528386;6528437
235644322;6528396;6656561
229244762;6528414;6528550
255912945;6528434;7064553
229238079;6528437;6528386
229244908;6528441;6528550
229255606;6528449;6528794
229247411;6528450;6526559
229251526;6528469;6528553
229241607;6528469;6528511
229248403;6528486;6528639
229241092;6528497;6528386
229241606;6528511;6528469
229243896;6528511;6528553
229244761;6528550;6528414
229244907;6528550;6528441
229251527;6528553;6528469
229243895;6528553;6528511
229248402;6528639;6528486
229254346;6528668;6528749
229254254;6528688;6528749
229254253;6528749;6528688
229254345;6528749;6528668
229255605;6528794;6528449
233123463;6528874;6607775
229279119;6529193;6526510
229278346;6529257;6504415
229279546;6529284;6504415
229284397;6529382;6529399
229284396;6529399;6529382
229296073;6529524;6529624
229298910;6529524;6529690
229296072;6529624;6529524
229298909;6529690;6529524
229417416;6529995;6531799
229314816;6529995;6530028
229314815;6530028;6529995
229316692;6530028;6530056
229317782;6530034;6513537
229332631;6530044;6530228
229324905;6530044;6530057
229316691;6530056;6530028
229317913;6530056;6530081
229324906;6530057;6530044
229321996;6530058;6530113
229322331;6530058;6530073
229322332;6530073;6530058
229317912;6530081;6530056
229321997;6530113;6530058
229328281;6530140;6530247
229323560;6530140;6530179
229323559;6530179;6530140
229332632;6530228;6530044
229328282;6530247;6530140
229349526;6530422;6530707
229339714;6530422;6530505
229339713;6530505;6530422
229343338;6530520;6530583
229343337;6530583;6530520
229347253;6530652;6530665
229346910;6530652;6530660
229348516;6530652;6530681
229348555;6530660;6530681
229346908;6530660;6530652
229347252;6530665;6530652
229351908;6530675;6530761
229348515;6530681;6530652
229348554;6530681;6530660
229349525;6530707;6530422
229354750;6530756;6530769
229354780;6530756;6530778
229351907;6530761;6530675
229354751;6530769;6530756
229354781;6530778;6530756
229389947;6531070;6531144
229386788;6531070;6531096
229386787;6531096;6531070
229389760;6531096;6531144
229384672;6531127;6531145
229389759;6531144;6531096
229389946;6531144;6531070
229384671;6531145;6531127
229404666;6531427;6531515
229404665;6531515;6531427
229417415;6531799;6529995
229425565;6531811;6531982
229422687;6531811;6531909
229427684;6531811;6532030
229519766;6531845;6534029
229471149;6531845;6532906
229468121;6531845;6532806
229606802;6531845;6535829
229639480;6531845;6536529
229451193;6531845;6532490
229623749;6531845;6536183
229439060;6531845;6532213
229450169;6531845;6532397
229540677;6531845;6534479
229633558;6531845;6536385
229453306;6531845;6532524
229514570;6531845;6533889
229582287;6531845;6535368
229661875;6531845;6536955
229628705;6531845;6536280
229655486;6531845;6536849
229435465;6531845;6532133
229422686;6531909;6531811
229425564;6531982;6531811
229434825;6531992;6532171
229427683;6532030;6531811
229435466;6532133;6531845
229434824;6532171;6531992
229482356;6532202;6533174
229439061;6532213;6531845
229482757;6532273;6533174
229457330;6532343;6532636
229450170;6532397;6531845
229469223;6532477;6532892
229451194;6532490;6531845
229453307;6532524;6531845
229452445;6532529;6468960
229457329;6532636;6532343
229461216;6532695;6532712
229461215;6532712;6532695
229468122;6532806;6531845
229469222;6532892;6532477
229486838;6532892;6533287
229471150;6532906;6531845
229507327;6533155;6533755
229488048;6533155;6533303
229482355;6533174;6532202
229482756;6533174;6532273
229485882;6533243;6533259
229485881;6533259;6533243
229488577;6533285;6533316
229486837;6533287;6532892
229488047;6533303;6533155
229488576;6533316;6533285
229489086;6533316;6533324
229490258;6533324;6533348
229489085;6533324;6533316
229507722;6533336;6533766
229491032;6533348;6533369
229490257;6533348;6533324
229491031;6533369;6533348
229491435;6533369;6533376
229491434;6533376;6533369
229492175;6533376;6533394
229492174;6533394;6533376
229493053;6533394;6533416
229493734;6533416;6533435
229493052;6533416;6533394
229493733;6533435;6533416
229504265;6533561;6533682
229507314;6533561;6533754
229512531;6533561;6533891
229504217;6533659;6533680
229530891;6533659;6533886
229504216;6533680;6533659
229504264;6533682;6533561
229583835;6533734;6535416
229645346;6533734;6536598
229590490;6533734;6535577
229564670;6533734;6534776
229606399;6533734;6535845
229679148;6533734;6537287
229564746;6533734;6534983
229632483;6533734;6536373
229522468;6533734;6534061
229522993;6533734;6533841
229575608;6533734;6535227
229659813;6533734;6536916
229666398;6533734;6537035
229672684;6533734;6537166
229507313;6533754;6533561
229507326;6533755;6533155
229507721;6533766;6533336
229522994;6533841;6533734
229530892;6533886;6533659
229514571;6533889;6531845
229512530;6533891;6533561
229521606;6534008;6534121
229519767;6534029;6531845
229537026;6534038;6534177
229536676;6534038;6534267
229536928;6534038;6534201
229536712;6534038;6534238
229522469;6534061;6533734
229531198;6534073;6534347
229590067;6534112;6535402
229631755;6534112;6536253
229638442;6534112;6536474
229521605;6534121;6534008
229526961;6534121;6534247
229537027;6534177;6534038
229525100;6534193;6534206
229536929;6534201;6534038
229525099;6534206;6534193
229525512;6534206;6534214
229525511;6534214;6534206
229526472;6534214;6534235
229526471;6534235;6534214
229526911;6534235;6534246
229536713;6534238;6534038
229527942;6534238;6534267
229526910;6534246;6534235
229527367;6534246;6534256
229526960;6534247;6534121
229527366;6534256;6534246
229527748;6534256;6534264
229528690;6534264;6534289
229527747;6534264;6534256
229527941;6534267;6534238
229536677;6534267;6534038
229529077;6534289;6534301
229528689;6534289;6534264
229535458;6534293;6534423
229529076;6534301;6534289
229529473;6534301;6534304
229529472;6534304;6534301
229531197;6534347;6534073
229535457;6534423;6534293
229540679;6534479;6531845
229687578;6534772;6537442
229703937;6534772;6537761
229619379;6534772;6536126
229656571;6534772;6536771
229669963;6534772;6537086
229591337;6534772;6535530
229608592;6534772;6535907
229695064;6534772;6537599
229564671;6534776;6533734
229573369;6534927;6535044
229573165;6534964;6535044
229564747;6534983;6533734
229580309;6535037;6535182
229573164;6535044;6534964
229573368;6535044;6534927
229579956;6535083;6535382
229581249;6535094;6535406
229580356;6535133;6535182
229580355;6535182;6535133
229580308;6535182;6535037
229582902;6535209;6535437
229575609;6535227;6533734
229582288;6535368;6531845
229589893;6535382;6535584
229579955;6535382;6535083
229590068;6535402;6534112
229581248;6535406;6535094
229582057;6535406;6535422
229583836;6535416;6533734
229582056;6535422;6535406
229582901;6535437;6535209
229602043;6535518;6535730
229591338;6535530;6534772
229590491;6535577;6533734
229589892;6535584;6535382
229602125;6535694;6535730
229602124;6535730;6535694
229602042;6535730;6535518
229601200;6535777;6535814
229606024;6535777;6535920
229601199;6535814;6535777
229606803;6535829;6531845
229606400;6535845;6533734
229608593;6535907;6534772
229606023;6535920;6535777
229615853;6535987;6536108
229615852;6536108;6535987
229619380;6536126;6534772
229623750;6536183;6531845
229631756;6536253;6534112
229628706;6536280;6531845
229630416;6536352;6536372
229631395;6536372;6536391
229630415;6536372;6536352
229632484;6536373;6533734
229633559;6536385;6531845
229632094;6536391;6536411
229631394;6536391;6536372
229632092;6536411;6536391
229633108;6536411;6536434
229633107;6536434;6536411
229633861;6536434;6536459
229633860;6536459;6536434
229634895;6536459;6536482
229638443;6536474;6534112
229634894;6536482;6536459
229635583;6536482;6536498
229635582;6536498;6536482
229636217;6536498;6536511
229636216;6536511;6536498
229637421;6536511;6536538
229639482;6536529;6531845
229637416;6536538;6536511
229645347;6536598;6533734
229656572;6536771;6534772
229660635;6536820;6536970
229653504;6536820;6536852
229655487;6536849;6531845
229653503;6536852;6536820
229659814;6536916;6533734
229661876;6536955;6531845
229660634;6536970;6536820
229666399;6537035;6533734
229672382;6537063;6537198
229669964;6537086;6534772
229675725;6537148;6537258
229672685;6537166;6533734
229678073;6537198;6537305
229672381;6537198;6537063
229675724;6537258;6537148
229677981;6537258;6537303
229679149;6537287;6533734
229677980;6537303;6537258
229678072;6537305;6537198
229678550;6537311;6493334
229696666;6537382;6537680
234960656;6537403;6643144
229687579;6537442;6534772
229692518;6537590;6005381
229695065;6537599;6534772
229696665;6537680;6537382
229703938;6537761;6534772
229704728;6537799;6537829
229704226;6537799;6537820
229704225;6537820;6537799
229705601;6537829;6537850
229704727;6537829;6537799
229707144;6537850;6537877
229705600;6537850;6537829
229707143;6537877;6537850
229722052;6538027;6538118
229721913;6538027;6538040
229721914;6538040;6538027
229722053;6538118;6538027
233518259;6538486;6615755
229758033;6538704;6538786
229753111;6538704;6538733
229753110;6538733;6538704
229755708;6538733;6538786
229755707;6538786;6538733
229758034;6538786;6538704
229788028;6539059;6539274
229783584;6539059;6539171
229783583;6539171;6539059
229784397;6539174;6539194
229787643;6539174;6539263
229784396;6539194;6539174
229787642;6539263;6539174
229788027;6539274;6539059
229792390;6539351;6539384
229793891;6539351;6539426
229792389;6539384;6539351
229793890;6539426;6539351
229794852;6539456;4994711
229907441;6539643;6541996
229906301;6539643;6541972
229812827;6539840;6539865
229813885;6539840;6539891
229812826;6539865;6539840
229816889;6539878;6539948
229813884;6539891;6539840
230239221;6539917;6548362
229816888;6539948;6539878
229837299;6540382;6540416
229837298;6540416;6540382
229845523;6540503;6540596
229841952;6540503;6540546
229841951;6540546;6540503
229843181;6540546;6540575
229844038;6540546;6540596
229843180;6540575;6540546
229844037;6540596;6540546
229845524;6540596;6540503
229853416;6540720;6540838
229852054;6540757;6540800
229855558;6540800;6540876
229852053;6540800;6540757
229853415;6540838;6540720
229861593;6540838;6541029
229855557;6540876;6540800
229861591;6541029;6540838
230259029;6541275;6548733
229880808;6541423;6290019
252287515;6541443;6992192
229912457;6541568;6542107
229889857;6541600;6541648
229888756;6541600;6541623
229888755;6541623;6541600
229889856;6541648;6541600
229894058;6541716;6541738
229893705;6541716;6541728
229893789;6541720;6541732
229893704;6541728;6541716
229894201;6541732;6541741
229893788;6541732;6541720
229894057;6541738;6541716
229894200;6541741;6541732
229895103;6541753;6541766
229896550;6541753;6541792
229895902;6541756;6541771
229895791;6541756;6541764
229895792;6541764;6541756
229895102;6541766;6541753
229895903;6541771;6541756
229895797;6541778;5983661
229896549;6541792;6541753
229901773;6541850;6541899
229900238;6541850;6541863
229900237;6541863;6541850
229901885;6541888;6541901
229901772;6541899;6541850
229902225;6541901;6541911
229901884;6541901;6541888
229902224;6541911;6541901
229907612;6541935;6542001
229904986;6541935;6541954
229904985;6541954;6541935
229906300;6541972;6539643
229909135;6541992;6542038
229908274;6541992;6542015
229907440;6541996;6539643
229907611;6542001;6541935
229908273;6542015;6541992
229909134;6542038;6541992
229913505;6542038;6542124
229912456;6542107;6541568
229916468;6542107;6542168
229913504;6542124;6542038
229916467;6542168;6542107
229946714;6542394;6542405
229946832;6542394;6542458
229946715;6542405;6542394
229946833;6542458;6542394
230066699;6542635;6544726
230075298;6542635;6544973
230040525;6542635;6544205
230051995;6542635;6544447
230078611;6542635;6545127
229967343;6542687;6542879
229974800;6542687;6542904
229967344;6542879;6542687
229974801;6542904;6542687
230024387;6542913;6543239
230023813;6542913;6543351
230023996;6542913;6543331
230024869;6542913;6543180
229986426;6542913;6543270
230024235;6542913;6543283
230024570;6542913;6543173
229984738;6542913;6543222
229980691;6542913;6543143
230042803;6543085;6544138
230106822;6543085;6545580
230061151;6543085;6544704
230043037;6543085;6544296
230138368;6543085;6546254
229980690;6543143;6542913
230024571;6543173;6542913
230024870;6543180;6542913
229984737;6543222;6542913
230024388;6543239;6542913
229986425;6543270;6542913
230024236;6543283;6542913
230023997;6543331;6542913
230023814;6543351;6542913
232600869;6543400;6596741
229993474;6543412;6543419
229993473;6543419;6543412
230001577;6543462;6543559
229998639;6543462;6543510
229998638;6543510;6543462
230001576;6543559;6543462
230006569;6543574;6543651
230006568;6543651;6543574
230021013;6543775;6543933
230021012;6543933;6543775
230029189;6544064;6544111
230028523;6544064;6544095
230028522;6544095;6544064
230029188;6544111;6544064
230042804;6544138;6543085
233988329;6544138;6621149
230040526;6544205;6542635
230038681;6544208;6544309
230043038;6544296;6543085
230038680;6544309;6544208
230051996;6544447;6542635
230061152;6544704;6543085
230066700;6544726;6542635
230066379;6544866;6544882
230066378;6544882;6544866
230075299;6544973;6542635
230078612;6545127;6542635
230090171;6545347;6545393
230091881;6545347;6545440
230090170;6545393;6545347
230091880;6545440;6545347
231359289;6545440;6571821
230094249;6545459;6545477
230094248;6545477;6545459
230106823;6545580;6543085
233865756;6545581;6622751
230106317;6545719;6545726
230106316;6545726;6545719
230113975;6545764;6545873
230113329;6545764;6545865
230113328;6545865;6545764
230113974;6545873;6545764
230138369;6546254;6543085
230295831;6546323;6549441
230158022;6546734;6546761
230160697;6546734;6546817
230157609;6546756;6238521
230158021;6546761;6546734
230160696;6546817;6546734
230162420;6546824;6546853
230166711;6546824;6546947
230162419;6546853;6546824
230166710;6546947;6546824
258463589;6547284;7116010
230256249;6547352;6547514
230256227;6547361;6547514
230256205;6547373;6547514
230256164;6547383;6547514
230256113;6547395;6547514
230256204;6547514;6547373
230256112;6547514;6547395
230256226;6547514;6547361
230256163;6547514;6547383
230256248;6547514;6547352
230201649;6547525;6547661
230201648;6547661;6547525
230209853;6547765;6547818
230210311;6547765;6547832
230210562;6547765;6547836
230211426;6547765;6547859
230210959;6547765;6547846
230209852;6547818;6547765
230210310;6547832;6547765
230210560;6547836;6547765
230210958;6547846;6547765
230211425;6547859;6547765
230224249;6547937;6548154
230222761;6548100;6548130
230222760;6548130;6548100
230224248;6548154;6547937
230225051;6548154;6548174
230225050;6548174;6548154
230239220;6548362;6539917
230243524;6548394;5590184
230255258;6548649;6548656
230255830;6548656;6548668
230255256;6548656;6548649
230256150;6548668;6548672
230255829;6548668;6548656
230256149;6548672;6548668
230257002;6548672;6548691
230257001;6548691;6548672
230257193;6548691;6548693
230257192;6548693;6548691
230257677;6548693;6548701
230257676;6548701;6548693
230316119;6548701;6549855
230259028;6548733;6541275
230273984;6548932;6549040
230273983;6549040;6548932
230298288;6549065;6549373
230298482;6549065;6549168
230351842;6549145;6550581
230296161;6549145;6549354
230388463;6549145;6551463
230333377;6549145;6550202
230402929;6549145;6551763
230298483;6549168;6549065
230296163;6549354;6549145
230298289;6549373;6549065
230295830;6549441;6546323
231024446;6549623;6564989
230317664;6549642;6549899
230409378;6549728;6552019
230466711;6549765;6553366
230508586;6549765;6553870
230373652;6549765;6551101
230508694;6549765;6554354
230341357;6549765;6550366
230354807;6549765;6550662
230323775;6549765;6549910
230361416;6549765;6550791
230516747;6549765;6554524
230444716;6549765;6552852
230316118;6549855;6548701
230317663;6549899;6549642
230323776;6549910;6549765
230324617;6549912;6550048
230332845;6549912;6550239
230331247;6549915;6550195
230325658;6549915;6550071
230591847;6549967;6555023
230366452;6549967;6550526
230599925;6549967;6555009
230512036;6549967;6554234
230516905;6549967;6554539
230428291;6549967;6552480
230403754;6549967;6551858
230423241;6549967;6552358
230588210;6549967;6555082
230599611;6549967;6555264
230585040;6549967;6555885
230366766;6549967;6550908
230390118;6549967;6551472
230411603;6549967;6552004
230492061;6549967;6553839
230565622;6549967;6555510
230322328;6549975;6549994
230322327;6549994;6549975
230324616;6550048;6549912
230325657;6550071;6549915
231008341;6550099;6564688
230807834;6550155;6560364
230331246;6550195;6549915
230333378;6550202;6549145
230332844;6550239;6549912
230407408;6550327;6552006
230409262;6550327;6552060
230341358;6550366;6549765
230350852;6550415;6550647
230375682;6550415;6551235
230366453;6550526;6549967
230351843;6550581;6549145
230350851;6550647;6550415
230354808;6550662;6549765
230361417;6550791;6549765
230358423;6550812;6489329
230366767;6550908;6549967
230373653;6551101;6549765
230375681;6551235;6550415
230388464;6551463;6549145
230390119;6551472;6549967
230388919;6551539;6479806
230415151;6551608;6552209
230393600;6551648;6298891
230399704;6551726;6551802
230405769;6551726;6551968
230402930;6551763;6549145
230399703;6551802;6551726
230399815;6551806;6299094
230403755;6551858;6549967
230405768;6551968;6551726
230411604;6552004;6549967
230407407;6552006;6550327
230409377;6552019;6549728
230409261;6552060;6550327
230415515;6552108;6552221
230412796;6552108;6552143
230412795;6552143;6552108
230415150;6552209;6551608
230424071;6552209;6552424
230415514;6552221;6552108
230423242;6552358;6549967
230424070;6552424;6552209
230428292;6552480;6549967
233038777;6552634;6605868
230443363;6552822;6552862
230446122;6552838;6552935
230444816;6552838;6552904
230444717;6552852;6549765
230443362;6552862;6552822
230445667;6552901;6552924
230446108;6552901;6552934
230444815;6552904;6552838
230445666;6552924;6552901
230446107;6552934;6552901
230446121;6552935;6552838
230459032;6553172;6553253
230462767;6553172;6553341
230658530;6553172;6557490
230460448;6553172;6553284
230461535;6553172;6553308
230462199;6553172;6553327
230657905;6553172;6557471
230459031;6553253;6553172
230460447;6553284;6553172
230461534;6553308;6553172
230462198;6553327;6553172
230462766;6553341;6553172
230466712;6553366;6549765
230468183;6553460;6516995
230474440;6553623;5321845
230479620;6553749;6520625
230492062;6553839;6549967
230508587;6553870;6549765
230512037;6554234;6549967
230508695;6554354;6549765
230518580;6554518;6554606
230516748;6554524;6549765
230516906;6554539;6549967
230518579;6554606;6554518
230522113;6554606;6554684
230522111;6554684;6554606
230534733;6554767;6554957
230534732;6554957;6554767
230541051;6554957;6555071
230599926;6555009;6549967
230591848;6555023;6549967
230550041;6555071;6555250
230541050;6555071;6554957
230588211;6555082;6549967
230578601;6555153;6555881
230550040;6555250;6555071
230599612;6555264;6549967
230578307;6555380;6555876
230564876;6555494;6555567
230565623;6555510;6549967
230564875;6555567;6555494
230568021;6555647;6487556
230591549;6555678;6556138
230575593;6555825;6422910
230579651;6555876;6555906
230578306;6555876;6555380
230578600;6555881;6555153
230585041;6555885;6549967
230581405;6555906;6555933
230579650;6555906;6555876
230581404;6555933;6555906
230582481;6555952;4361988
230591548;6556138;6555678
230612736;6556241;6556558
230602706;6556241;6556353
230602705;6556353;6556241
230615475;6556487;6556529
230615476;6556529;6556487
230616319;6556529;6556557
230616318;6556557;6556529
230612735;6556558;6556241
230649001;6557148;6557292
230648370;6557148;6557279
230645155;6557171;6557219
230645154;6557219;6557171
230648443;6557240;6557282
230648369;6557279;6557148
230648442;6557282;6557240
230649000;6557292;6557148
230653109;6557320;6557367
230658452;6557332;6557489
230662788;6557367;6557554
230653108;6557367;6557320
230657904;6557471;6553172
230658451;6557489;6557332
230658529;6557490;6553172
230662787;6557554;6557367
231994803;6557595;6584232
230780991;6558138;6559798
230709368;6558232;6558339
230706296;6558232;6558271
230706295;6558271;6558232
230709367;6558339;6558232
230725976;6558572;6558650
230724251;6558572;6558619
230724250;6558619;6558572
230725975;6558650;6558572
230732417;6558756;6485318
230747519;6558896;6559069
230743238;6558896;6558964
230756584;6558964;6559069
230743237;6558964;6558896
230783505;6558995;6559856
230747518;6559069;6558896
230756583;6559069;6558964
230754247;6559213;4748480
230755245;6559236;4931691
230769704;6559465;6559539
230769703;6559539;6559465
230775181;6559644;6559684
230778806;6559644;6559761
230775180;6559684;6559644
230778805;6559761;6559644
230780990;6559798;6558138
230783504;6559856;6558995
231550646;6559856;6575320
230793179;6560030;6560049
230793856;6560049;6560060
230793178;6560049;6560030
230793855;6560060;6560049
230794561;6560060;6560073
230794560;6560073;6560060
230795558;6560073;6560097
230796232;6560097;6560114
230795557;6560097;6560073
230831434;6560111;6560187
230830761;6560111;6560490
230796231;6560114;6560097
230798916;6560122;6560156
230799838;6560156;6560175
230798915;6560156;6560122
230799836;6560175;6560156
230801739;6560175;6560222
230831435;6560187;6560111
230855161;6560201;6561464
230803611;6560222;6560252
230801738;6560222;6560175
230803610;6560252;6560222
230813705;6560362;6560509
230807833;6560364;6550155
230830762;6560490;6560111
230816537;6560495;6560563
230813704;6560509;6560362
230824731;6560513;6560703
230818206;6560513;6560602
230835488;6560526;6560990
230817616;6560526;6560589
230816536;6560563;6560495
230817615;6560589;6560526
230818205;6560602;6560513
230824732;6560703;6560513
230847969;6560879;6561296
230832867;6560906;6560926
230832868;6560926;6560906
230958293;6560927;6563476
230871381;6560927;6561580
230957996;6560927;6563338
230835487;6560990;6560526
230874391;6561047;6561828
230862949;6561047;6561198
230915037;6561047;6562708
230868312;6561047;6561716
230871810;6561047;6561779
230862950;6561198;6561047
230847968;6561296;6560879
230855160;6561464;6560201
230859223;6561478;6561556
230861701;6561478;6561602
230859222;6561556;6561478
230871382;6561580;6560927
230861700;6561602;6561478
230868313;6561716;6561047
230871811;6561779;6561047
230874392;6561828;6561047
234260448;6561841;6630020
230877386;6561851;6561892
230987638;6561854;6564255
230876412;6561872;6561880
230877659;6561872;6561911
230878495;6561872;6561933
230876411;6561880;6561872
230877385;6561892;6561851
230877658;6561911;6561872
230878197;6561916;6561926
230878196;6561926;6561916
230878377;6561926;6561930
230878376;6561930;6561926
230964534;6561931;6563713
230999997;6561931;6564473
231004683;6561931;6564536
231017478;6561931;6564856
231061846;6561931;6565679
230977693;6561931;6563994
230895093;6561931;6562278
231022498;6561931;6564953
231055153;6561931;6565601
231035016;6561931;6565191
230925805;6561931;6562904
230989281;6561931;6564196
231050675;6561931;6565518
230891176;6561931;6562130
231027506;6561931;6565039
230911811;6561931;6562593
230937616;6561931;6563097
231012476;6561931;6564748
231039881;6561931;6565297
230948758;6561931;6563342
230942872;6561931;6563232
230966519;6561931;6563770
230969516;6561931;6563827
230878493;6561933;6561872
230879824;6561963;6561967
230879823;6561967;6561963
230880152;6561967;6561972
230880151;6561972;6561967
230881245;6561972;6561990
230881244;6561990;6561972
230888671;6562071;6562139
230892967;6562071;6562202
230891177;6562130;6561931
230888670;6562139;6562071
230892966;6562202;6562071
230895094;6562278;6561931
230910748;6562396;6562643
230905625;6562405;6562537
230905624;6562537;6562405
230916318;6562545;6562759
230909678;6562545;6562617
230911812;6562593;6561931
230909677;6562617;6562545
230910747;6562643;6562396
230911109;6562648;6161155
230915038;6562708;6561047
230916317;6562759;6562545
230919757;6562759;6562826
230919756;6562826;6562759
230923137;6562826;6562898
243671642;6562827;6813950
230949341;6562865;6563408
230923136;6562898;6562826
230925806;6562904;6561931
230937617;6563097;6561931
230947649;6563205;6563335
230942144;6563205;6563253
230942873;6563232;6561931
230942143;6563253;6563205
230945417;6563325;6434802
230947650;6563335;6563205
230957997;6563338;6560927
233988545;6563338;6621149
230948759;6563342;6561931
230951001;6563408;6563449
230949340;6563408;6562865
230951000;6563449;6563408
230951527;6563449;6563464
230952196;6563464;6563477
230951526;6563464;6563449
230953770;6563471;6563515
230958294;6563476;6560927
230952195;6563477;6563464
230953264;6563477;6563507
230953263;6563507;6563477
230954709;6563515;6563534
230953769;6563515;6563471
230963494;6563522;6563727
230957467;6563522;6563601
230954708;6563534;6563515
230955303;6563534;6563551
230955302;6563551;6563534
230956565;6563551;6563586
230956564;6563586;6563551
230957631;6563586;6563604
230957466;6563601;6563522
230958239;6563604;6563621
230957630;6563604;6563586
230958238;6563621;6563604
230958762;6563621;6563635
230958761;6563635;6563621
230959353;6563635;6563648
230959352;6563648;6563635
230961254;6563648;6563679
230961748;6563679;6563687
230961253;6563679;6563648
230961747;6563687;6563679
230962356;6563687;6563699
230962355;6563699;6563687
230964535;6563713;6561931
230963493;6563727;6563522
230966520;6563770;6561931
230969517;6563827;6561931
230984350;6563929;6564181
230977694;6563994;6561931
230980075;6563995;6564100
230977953;6563995;6564045
230989894;6563997;6564303
230981021;6563997;6564117
230977952;6564045;6563995
230980074;6564100;6563995
230983018;6564103;6564141
230981020;6564117;6563997
230983017;6564141;6564103
230988064;6564166;6564265
230984349;6564181;6563929
230988247;6564188;6564267
230992681;6564190;6564359
230989282;6564196;6561931
230987637;6564255;6561854
230988063;6564265;6564166
230988246;6564267;6564188
230989893;6564303;6563997
230992680;6564359;6564190
230999998;6564473;6561931
233363566;6564490;6612256
231005381;6564521;6564611
231004684;6564536;6561931
231005380;6564611;6564521
231006337;6564630;6564637
231006336;6564637;6564630
231008409;6564682;6564691
231008340;6564688;6550099
231008586;6564691;6564694
